trial_id,participant_number,session_trial_id,section_trial_id,language_variety,orthography_condition,picture_condition,order_condition,speaker_condition,task,block,picture_id,word_id,test_words,dialect_words,target_length,exposure_count,target,primary_coder_response,primary_coder_response_length,primary_max_word_length,primary_coder_correct,primary_coder_nLED,secondary_coder_response,secondary_coder_response_length,secondary_max_word_length,secondary_coder_correct,secondary_coder_nLED,lenient_max_word_length,lenient_correct,lenient_nLED,stringent_max_word_length,stringent_correct,stringent_nLED,submission_time,running_time
10111,163,12,2,dialect,opaque,no_picture,RR,female,R,TR2,0,11,training_word,shifted_word,4,2,blaf,baf,3,4,0,0.25,baf,3,4,0,0.25,4,0,0.25,4,0,0.25,30s,971s (~16.18 minutes)
10128,163,13,3,dialect,opaque,no_picture,RR,female,R,TR2,0,34,training_word,no_shift_word,5,2,flidu,fidu,4,5,0,0.2,fidu,4,5,0,0.2,5,0,0.2,5,0,0.2,42s,1013s (~16.88 minutes)
10141,163,14,4,dialect,opaque,no_picture,RR,female,R,TR2,0,8,training_word,shifted_word,4,2,snid,sid,3,4,0,0.25,fsid,4,4,0,0.5,4,0,0.25,4,0,0.5,31s,1044s (~17.4 minutes)
10153,163,15,5,dialect,opaque,no_picture,RR,female,R,TR2,0,9,training_word,no_shift_word,4,2,snOf,smif,4,4,0,0.5,snif,4,4,0,0.25,4,0,0.25,4,0,0.5,26s,1070s (~17.83 minutes)
10161,163,16,6,dialect,opaque,no_picture,RR,female,R,TR2,0,20,training_word,no_shift_word,4,2,nifs,mifu,4,4,0,0.5,nifu,4,4,0,0.25,4,0,0.25,4,0,0.5,18s,1088s (~18.13 minutes)
10169,163,17,7,dialect,opaque,no_picture,RR,female,R,TR2,0,5,training_word,shifted_word,3,2,nal,nak,3,3,0,0.333333,nag,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,22s,1110s (~18.5 minutes)
10180,163,18,8,dialect,opaque,no_picture,RR,female,R,TR2,0,21,training_word,shifted_word,4,2,nEsk,nisE,4,4,0,0.5,nisE,4,4,0,0.5,4,0,0.5,4,0,0.5,24s,1134s (~18.9 minutes)
10184,163,19,9,dialect,opaque,no_picture,RR,female,R,TR2,0,15,training_word,shifted_word,4,2,balf,bafk,4,4,0,0.5,bafk,4,4,0,0.5,4,0,0.5,4,0,0.5,21s,1155s (~19.25 minutes)
10190,163,20,10,dialect,opaque,no_picture,RR,female,R,TR2,0,22,training_word,no_shift_word,5,2,nOflE,nafki,5,5,0,0.6,nalfki,6,6,0,0.666667,5,0,0.6,6,0,0.666667,31s,1186s (~19.77 minutes)
10268,163,21,1,dialect,opaque,no_picture,RR,female,R,TR3,0,13,training_word,no_shift_word,4,2,flOb,flEb,4,4,0,0.25,flEb,4,4,0,0.25,4,0,0.25,4,0,0.25,NA,1428s (~23.8 minutes)
10275,163,22,2,dialect,opaque,no_picture,RR,female,R,TR3,0,32,training_word,shifted_word,5,2,smadu,smOdu,5,5,0,0.2,smaudu,6,6,0,0.166667,6,0,0.166667,5,0,0.2,31s,1459s (~24.32 minutes)
10283,163,23,3,dialect,opaque,no_picture,RR,female,R,TR3,0,25,training_word,shifted_word,5,2,dasmu,dasmu,5,5,1,0,dasmu,5,5,1,0,5,1,0,5,1,0,23s,1482s (~24.7 minutes)
10296,163,24,4,dialect,opaque,no_picture,RR,female,R,TR3,0,30,training_word,shifted_word,5,2,skEfi,suflE,5,5,0,0.8,suflE,5,5,0,0.8,5,0,0.8,5,0,0.8,41s,1523s (~25.38 minutes)
10301,163,25,5,dialect,opaque,no_picture,RR,female,R,TR3,0,7,training_word,shifted_word,3,2,daf,daf,3,3,1,0,daf,3,3,1,0,3,1,0,3,1,0,14s,1537s (~25.62 minutes)
10305,163,26,6,dialect,opaque,no_picture,RR,female,R,TR3,0,29,training_word,no_shift_word,5,2,smiba,smEba,5,5,0,0.2,smEba,5,5,0,0.2,5,0,0.2,5,0,0.2,23s,1560s (~26 minutes)
10314,163,27,7,dialect,opaque,no_picture,RR,female,R,TR3,0,24,training_word,no_shift_word,5,2,dEsna,dOsa,4,5,0,0.4,dOsa,4,5,0,0.4,5,0,0.4,5,0,0.4,35s,1595s (~26.58 minutes)
10317,163,28,8,dialect,opaque,no_picture,RR,female,R,TR3,0,6,training_word,no_shift_word,3,2,lOm,lim,3,3,0,0.333333,lim,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,18s,1613s (~26.88 minutes)
10327,163,29,9,dialect,opaque,no_picture,RR,female,R,TR3,0,38,training_word,no_shift_word,6,2,snibOl,snEbOl,6,6,0,0.166667,smEbOl,6,6,0,0.333333,6,0,0.166667,6,0,0.333333,46s,1659s (~27.65 minutes)
10335,163,30,10,dialect,opaque,no_picture,RR,female,R,TR3,0,1,training_word,shifted_word,3,2,nEf,naf,3,3,0,0.333333,naf,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,18s,1677s (~27.95 minutes)
10346,163,31,1,dialect,opaque,no_picture,RR,female,R,TR4,0,30,training_word,shifted_word,5,3,skEfi,snEfE,5,5,0,0.4,snEfE,5,5,0,0.4,5,0,0.4,5,0,0.4,NA,1724s (~28.73 minutes)
10363,163,32,2,dialect,opaque,no_picture,RR,female,R,TR4,0,24,training_word,no_shift_word,5,3,dEsna,dasnE,5,5,0,0.4,dasnE,5,5,0,0.4,5,0,0.4,5,0,0.4,75s (~1.25 minutes),1799s (~29.98 minutes)
10368,163,33,3,dialect,opaque,no_picture,RR,female,R,TR4,0,29,training_word,no_shift_word,5,3,smiba,lEmba,5,5,0,0.6,lEmba,5,5,0,0.6,5,0,0.6,5,0,0.6,33s,1832s (~30.53 minutes)
10372,163,34,4,dialect,opaque,no_picture,RR,female,R,TR4,0,1,training_word,shifted_word,3,3,nEf,naf,3,3,0,0.333333,naf,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,19s,1851s (~30.85 minutes)
10375,163,35,5,dialect,opaque,no_picture,RR,female,R,TR4,0,7,training_word,shifted_word,3,3,daf,daf,3,3,1,0,daf,3,3,1,0,3,1,0,3,1,0,20s,1871s (~31.18 minutes)
10378,163,36,6,dialect,opaque,no_picture,RR,female,R,TR4,0,32,training_word,shifted_word,5,3,smadu,smadu,5,5,1,0,smadu,5,5,1,0,5,1,0,5,1,0,15s,1886s (~31.43 minutes)
10380,163,37,7,dialect,opaque,no_picture,RR,female,R,TR4,0,6,training_word,no_shift_word,3,3,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,21s,1907s (~31.78 minutes)
10383,163,38,8,dialect,opaque,no_picture,RR,female,R,TR4,0,25,training_word,shifted_word,5,3,dasmu,dasmu,5,5,1,0,dasmu,5,5,1,0,5,1,0,5,1,0,14s,1921s (~32.02 minutes)
10388,163,39,9,dialect,opaque,no_picture,RR,female,R,TR4,0,13,training_word,no_shift_word,4,3,flOb,fliOb,5,5,0,0.2,fliOb,5,5,0,0.2,5,0,0.2,5,0,0.2,38s,1959s (~32.65 minutes)
10392,163,40,10,dialect,opaque,no_picture,RR,female,R,TR4,0,38,training_word,no_shift_word,6,3,snibOl,snibOl,6,6,1,0,snibOl,6,6,1,0,6,1,0,6,1,0,38s,1997s (~33.28 minutes)
10430,163,41,1,dialect,opaque,no_picture,RR,female,R,TR5,0,18,training_word,no_shift_word,4,3,fOns,flas,4,4,0,0.5,flas,4,4,0,0.5,4,0,0.5,4,0,0.5,NA,2295s (~38.25 minutes)
10438,163,42,2,dialect,opaque,no_picture,RR,female,R,TR5,0,41,training_word,no_shift_word,6,3,slinab,fnEnOb,6,6,0,0.666667,fnEnOb,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,40s,2335s (~38.92 minutes)
10447,163,43,3,dialect,opaque,no_picture,RR,female,R,TR5,0,17,training_word,no_shift_word,4,3,mOls,mOls,4,4,1,0,mOls,4,4,1,0,4,1,0,4,1,0,68s (~1.13 minutes),2403s (~40.05 minutes)
10452,163,44,4,dialect,opaque,no_picture,RR,female,R,TR5,0,37,training_word,shifted_word,6,3,blEkus,bnakus,6,6,0,0.333333,vnakus,6,6,0,0.5,6,0,0.333333,6,0,0.5,49s,2452s (~40.87 minutes)
10456,163,45,5,dialect,opaque,no_picture,RR,female,R,TR5,0,10,training_word,no_shift_word,4,3,blim,bnim,4,4,0,0.25,bnim,4,4,0,0.25,4,0,0.25,4,0,0.25,19s,2471s (~41.18 minutes)
10464,163,46,6,dialect,opaque,no_picture,RR,female,R,TR5,0,26,training_word,shifted_word,5,3,kublE,kubnE,5,5,0,0.2,kubnE,5,5,0,0.2,5,0,0.2,5,0,0.2,158s (~2.63 minutes),2629s (~43.82 minutes)
10466,163,47,7,dialect,opaque,no_picture,RR,female,R,TR5,0,4,training_word,no_shift_word,3,3,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,12s,2641s (~44.02 minutes)
10468,163,48,8,dialect,opaque,no_picture,RR,female,R,TR5,0,27,training_word,shifted_word,5,3,bEsmi,bEsmE,5,5,0,0.2,bEsmE,5,5,0,0.2,5,0,0.2,5,0,0.2,33s,2674s (~44.57 minutes)
10471,163,49,9,dialect,opaque,no_picture,RR,female,R,TR5,0,35,training_word,shifted_word,5,3,slOku,snEku,5,5,0,0.4,snEku,5,5,0,0.4,5,0,0.4,5,0,0.4,27s,2701s (~45.02 minutes)
10473,163,50,10,dialect,opaque,no_picture,RR,female,R,TR5,0,40,training_word,shifted_word,6,3,flEsOd,fliOd,5,6,0,0.333333,fliOd,5,6,0,0.333333,6,0,0.333333,6,0,0.333333,41s,2742s (~45.7 minutes)
10477,163,51,1,dialect,opaque,no_picture,RR,female,R,TR6,0,18,training_word,no_shift_word,4,4,fOns,flOns,5,5,0,0.2,flans,5,5,0,0.4,5,0,0.2,5,0,0.4,NA,2797s (~46.62 minutes)
10479,163,52,2,dialect,opaque,no_picture,RR,female,R,TR6,0,40,training_word,shifted_word,6,4,flEsOd,kOsad,5,6,0,0.666667,fasad,5,6,0,0.5,6,0,0.5,6,0,0.666667,17s,2814s (~46.9 minutes)
10481,163,53,3,dialect,opaque,no_picture,RR,female,R,TR6,0,41,training_word,no_shift_word,6,4,slinab,snEnOb,6,6,0,0.5,snEnOb,6,6,0,0.5,6,0,0.5,6,0,0.5,22s,2836s (~47.27 minutes)
10484,163,54,4,dialect,opaque,no_picture,RR,female,R,TR6,0,27,training_word,shifted_word,5,4,bEsmi,bEsmE,5,5,0,0.2,bEsmE,5,5,0,0.2,5,0,0.2,5,0,0.2,17s,2853s (~47.55 minutes)
10487,163,55,5,dialect,opaque,no_picture,RR,female,R,TR6,0,17,training_word,no_shift_word,4,4,mOls,mOls,4,4,1,0,mOls,4,4,1,0,4,1,0,4,1,0,30s,2883s (~48.05 minutes)
10490,163,56,6,dialect,opaque,no_picture,RR,female,R,TR6,0,37,training_word,shifted_word,6,4,blEkus,bEnisku,7,7,0,0.714286,bEnisku,7,7,0,0.714286,7,0,0.714286,7,0,0.714286,34s,2917s (~48.62 minutes)
10492,163,57,7,dialect,opaque,no_picture,RR,female,R,TR6,0,4,training_word,no_shift_word,3,4,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,21s,2938s (~48.97 minutes)
10494,163,58,8,dialect,opaque,no_picture,RR,female,R,TR6,0,10,training_word,no_shift_word,4,4,blim,blim,4,4,1,0,blim,4,4,1,0,4,1,0,4,1,0,12s,2950s (~49.17 minutes)
10496,163,59,9,dialect,opaque,no_picture,RR,female,R,TR6,0,35,training_word,shifted_word,5,4,slOku,snOku,5,5,0,0.2,snOku,5,5,0,0.2,5,0,0.2,5,0,0.2,14s,2964s (~49.4 minutes)
10497,163,60,10,dialect,opaque,no_picture,RR,female,R,TR6,0,26,training_word,shifted_word,5,4,kublE,kubna,5,5,0,0.4,kubna,5,5,0,0.4,5,0,0.4,5,0,0.4,25s,2989s (~49.82 minutes)
10500,163,61,1,dialect,opaque,no_picture,RR,female,R,TEST,0,40,training_word,shifted_word,6,5,flEsOd,slEsOd,6,6,0,0.166667,slEsOd,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,NA,3030s (~50.5 minutes)
10502,163,62,2,dialect,opaque,no_picture,RR,female,R,TEST,0,21,training_word,shifted_word,4,5,nEsk,lEsk,4,4,0,0.25,lEsk,4,4,0,0.25,4,0,0.25,4,0,0.25,17s,3047s (~50.78 minutes)
10504,163,63,3,dialect,opaque,no_picture,RR,female,R,TEST,0,30,training_word,shifted_word,5,5,skEfi,slEfE,5,5,0,0.4,slEfE,5,5,0,0.4,5,0,0.4,5,0,0.4,18s,3065s (~51.08 minutes)
10507,163,64,4,dialect,opaque,no_picture,RR,female,R,TEST,0,5,training_word,shifted_word,3,5,nal,nal,3,3,1,0,nal,3,3,1,0,3,1,0,3,1,0,30s,3095s (~51.58 minutes)
10509,163,65,5,dialect,opaque,no_picture,RR,female,R,TEST,0,42,testing_word,can_shift_word,6,0,flabun,slObun,6,6,0,0.333333,slObun,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,15s,3110s (~51.83 minutes)
10513,163,66,6,dialect,opaque,no_picture,RR,female,R,TEST,0,36,testing_word,can_shift_word,6,0,skOnEf,skOlEf,6,6,0,0.166667,skOlEf,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,37s,3147s (~52.45 minutes)
10516,163,67,7,dialect,opaque,no_picture,RR,female,R,TEST,0,33,testing_word,can_shift_word,5,0,klOda,klOdE,5,5,0,0.2,klOdE,5,5,0,0.2,5,0,0.2,5,0,0.2,24s,3171s (~52.85 minutes)
10517,163,68,8,dialect,opaque,no_picture,RR,female,R,TEST,0,25,training_word,shifted_word,5,5,dasmu,dOsmu,5,5,0,0.2,dOsmu,5,5,0,0.2,5,0,0.2,5,0,0.2,11s,3182s (~53.03 minutes)
10519,163,69,9,dialect,opaque,no_picture,RR,female,R,TEST,0,39,testing_word,can_shift_word,6,0,klusim,klusim,6,6,1,0,klusEm,6,6,0,0.166667,6,1,0,6,0,0.166667,22s,3204s (~53.4 minutes)
10521,163,70,10,dialect,opaque,no_picture,RR,female,R,TEST,0,27,training_word,shifted_word,5,5,bEsmi,busmE,5,5,0,0.4,busmE,5,5,0,0.4,5,0,0.4,5,0,0.4,12s,3216s (~53.6 minutes)
10523,163,71,11,dialect,opaque,no_picture,RR,female,R,TEST,0,8,training_word,shifted_word,4,5,snid,flid,4,4,0,0.5,flid,4,4,0,0.5,4,0,0.5,4,0,0.5,17s,3233s (~53.88 minutes)
10525,163,72,12,dialect,opaque,no_picture,RR,female,R,TEST,0,4,training_word,no_shift_word,3,5,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,9s,3242s (~54.03 minutes)
10526,163,73,13,dialect,opaque,no_picture,RR,female,R,TEST,0,17,training_word,no_shift_word,4,5,mOls,bOls,4,4,0,0.25,mOls,4,4,1,0,4,1,0,4,0,0.25,11s,3253s (~54.22 minutes)
10527,163,74,14,dialect,opaque,no_picture,RR,female,R,TEST,0,18,training_word,no_shift_word,4,5,fOns,fOlns,5,5,0,0.2,fOns,4,4,1,0,4,1,0,5,0,0.2,16s,3269s (~54.48 minutes)
10528,163,75,15,dialect,opaque,no_picture,RR,female,R,TEST,0,6,training_word,no_shift_word,3,5,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,7s,3276s (~54.6 minutes)
10529,163,76,16,dialect,opaque,no_picture,RR,female,R,TEST,0,2,training_word,no_shift_word,3,5,fub,fub,3,3,1,0,fub,3,3,1,0,3,1,0,3,1,0,9s,3285s (~54.75 minutes)
10530,163,77,17,dialect,opaque,no_picture,RR,female,R,TEST,0,16,testing_word,can_shift_word,4,0,dOlk,dOlk,4,4,1,0,dOlk,4,4,1,0,4,1,0,4,1,0,13s,3298s (~54.97 minutes)
10532,163,78,18,dialect,opaque,no_picture,RR,female,R,TEST,0,32,training_word,shifted_word,5,5,smadu,smOdu,5,5,0,0.2,smOdu,5,5,0,0.2,5,0,0.2,5,0,0.2,10s,3308s (~55.13 minutes)
10533,163,79,19,dialect,opaque,no_picture,RR,female,R,TEST,0,23,testing_word,can_shift_word,5,0,dikla,diklE,5,5,0,0.2,diklE,5,5,0,0.2,5,0,0.2,5,0,0.2,18s,3326s (~55.43 minutes)
10534,163,80,20,dialect,opaque,no_picture,RR,female,R,TEST,0,13,training_word,no_shift_word,4,5,flOb,flib,4,4,0,0.25,flib,4,4,0,0.25,4,0,0.25,4,0,0.25,9s,3335s (~55.58 minutes)
10536,163,81,21,dialect,opaque,no_picture,RR,female,R,TEST,0,31,testing_word,can_shift_word,5,0,klufE,klufE,5,5,1,0,klufE,5,5,1,0,5,1,0,5,1,0,27s,3362s (~56.03 minutes)
10537,163,82,22,dialect,opaque,no_picture,RR,female,R,TEST,0,28,testing_word,can_shift_word,5,0,luskO,luskO,5,5,1,0,luskO,5,5,1,0,5,1,0,5,1,0,11s,3373s (~56.22 minutes)
10538,163,83,23,dialect,opaque,no_picture,RR,female,R,TEST,0,34,training_word,no_shift_word,5,5,flidu,flidu,5,5,1,0,flidu,5,5,1,0,5,1,0,5,1,0,11s,3384s (~56.4 minutes)
10539,163,84,24,dialect,opaque,no_picture,RR,female,R,TEST,0,41,training_word,no_shift_word,6,5,slinab,flisOb,6,6,0,0.5,flisOb,6,6,0,0.5,6,0,0.5,6,0,0.5,31s,3415s (~56.92 minutes)
10541,163,85,25,dialect,opaque,no_picture,RR,female,R,TEST,0,11,training_word,shifted_word,4,5,blaf,bnOf,4,4,0,0.5,bnaf,4,4,0,0.25,4,0,0.25,4,0,0.5,13s,3428s (~57.13 minutes)
10542,163,86,26,dialect,opaque,no_picture,RR,female,R,TEST,0,19,testing_word,can_shift_word,4,0,suld,suld,4,4,1,0,sOld,4,4,0,0.25,4,1,0,4,0,0.25,10s,3438s (~57.3 minutes)
10543,163,87,27,dialect,opaque,no_picture,RR,female,R,TEST,0,24,training_word,no_shift_word,5,5,dEsna,dOfnu,5,5,0,0.6,dOfnu,5,5,0,0.6,5,0,0.6,5,0,0.6,16s,3454s (~57.57 minutes)
10545,163,88,28,dialect,opaque,no_picture,RR,female,R,TEST,0,22,training_word,no_shift_word,5,5,nOflE,nOfla,5,5,0,0.2,nOfla,5,5,0,0.2,5,0,0.2,5,0,0.2,35s,3489s (~58.15 minutes)
10546,163,89,29,dialect,opaque,no_picture,RR,female,R,TEST,0,35,training_word,shifted_word,5,5,slOku,snOsku,6,6,0,0.333333,snOsku,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,20s,3509s (~58.48 minutes)
10547,163,90,30,dialect,opaque,no_picture,RR,female,R,TEST,0,15,training_word,shifted_word,4,5,balf,balf,4,4,1,0,balf,4,4,1,0,4,1,0,4,1,0,10s,3519s (~58.65 minutes)
10549,163,91,31,dialect,opaque,no_picture,RR,female,R,TEST,0,37,training_word,shifted_word,6,5,blEkus,bnEskus,7,7,0,0.285714,mnEskus,7,7,0,0.428571,7,0,0.285714,7,0,0.428571,22s,3541s (~59.02 minutes)
10550,163,92,32,dialect,opaque,no_picture,RR,female,R,TEST,0,12,testing_word,can_shift_word,4,0,skub,skub,4,4,1,0,skub,4,4,1,0,4,1,0,4,1,0,9s,3550s (~59.17 minutes)
10551,163,93,33,dialect,opaque,no_picture,RR,female,R,TEST,0,20,training_word,no_shift_word,4,5,nifs,nifs,4,4,1,0,nifs,4,4,1,0,4,1,0,4,1,0,13s,3563s (~59.38 minutes)
10552,163,94,34,dialect,opaque,no_picture,RR,female,R,TEST,0,7,training_word,shifted_word,3,5,daf,dOf,3,3,0,0.333333,dOlf,4,4,0,0.5,3,0,0.333333,4,0,0.5,7s,3570s (~59.5 minutes)
10553,163,95,35,dialect,opaque,no_picture,RR,female,R,TEST,0,14,testing_word,can_shift_word,4,0,klEb,klib,4,4,0,0.25,klib,4,4,0,0.25,4,0,0.25,4,0,0.25,14s,3584s (~59.73 minutes)
10554,163,96,36,dialect,opaque,no_picture,RR,female,R,TEST,0,26,training_word,shifted_word,5,5,kublE,klibnu,6,6,0,0.666667,klEbnO,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,18s,3602s (~1 hours)
10555,163,97,37,dialect,opaque,no_picture,RR,female,R,TEST,0,10,training_word,no_shift_word,4,5,blim,bnim,4,4,0,0.25,bnim,4,4,0,0.25,4,0,0.25,4,0,0.25,12s,3614s (~1 hours)
10557,163,98,38,dialect,opaque,no_picture,RR,female,R,TEST,0,3,testing_word,can_shift_word,3,0,mab,mab,3,3,1,0,mab,3,3,1,0,3,1,0,3,1,0,14s,3628s (~1.01 hours)
10558,163,99,39,dialect,opaque,no_picture,RR,female,R,TEST,0,9,training_word,no_shift_word,4,5,snOf,snOs,4,4,0,0.25,snOs,4,4,0,0.25,4,0,0.25,4,0,0.25,18s,3646s (~1.01 hours)
10559,163,100,40,dialect,opaque,no_picture,RR,female,R,TEST,0,29,training_word,no_shift_word,5,5,smiba,smEba,5,5,0,0.2,smEba,5,5,0,0.2,5,0,0.2,5,0,0.2,12s,3658s (~1.02 hours)
10560,163,101,41,dialect,opaque,no_picture,RR,female,R,TEST,0,1,training_word,shifted_word,3,5,nEf,nif,3,3,0,0.333333,nif,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,10s,3668s (~1.02 hours)
10561,163,102,42,dialect,opaque,no_picture,RR,female,R,TEST,0,38,training_word,no_shift_word,6,5,snibOl,snEbul,6,6,0,0.333333,snEbOl,6,6,0,0.166667,6,0,0.166667,6,0,0.333333,21s,3689s (~1.02 hours)
10591,164,1,1,dialect,opaque,no_picture,RR,female,R,TR1,0,11,training_word,shifted_word,4,1,blaf,banufa,6,6,0,0.666667,bnOf,4,4,0,0.5,4,0,0.5,6,0,0.666667,NA,4280s (~1.19 hours)
10593,164,2,2,dialect,opaque,no_picture,RR,female,R,TR1,0,37,training_word,shifted_word,6,1,blEkus,bnEsk,5,6,0,0.666667,bnEfk,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,43s,4323s (~1.2 hours)
10595,164,3,3,dialect,opaque,no_picture,RR,female,R,TR1,0,2,training_word,no_shift_word,3,1,fub,fEb,3,3,0,0.333333,fEb,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,23s,4346s (~1.21 hours)
10597,164,4,4,dialect,opaque,no_picture,RR,female,R,TR1,0,27,training_word,shifted_word,5,1,bEsmi,bEsu,4,5,0,0.4,fEsu,4,5,0,0.6,5,0,0.4,5,0,0.6,24s,4370s (~1.21 hours)
10598,164,5,5,dialect,opaque,no_picture,RR,female,R,TR1,0,40,training_word,shifted_word,6,1,flEsOd,fEasOn,6,6,0,0.5,fEasOn,6,6,0,0.5,6,0,0.5,6,0,0.5,48s,4418s (~1.23 hours)
10600,164,6,6,dialect,opaque,no_picture,RR,female,R,TR1,0,29,training_word,no_shift_word,5,1,smiba,sEaba,5,5,0,0.4,sEaba,5,5,0,0.4,5,0,0.4,5,0,0.4,30s,4448s (~1.24 hours)
10602,164,7,7,dialect,opaque,no_picture,RR,female,R,TR1,0,34,training_word,no_shift_word,5,1,flidu,fmib,4,5,0,0.6,fmib,4,5,0,0.6,5,0,0.6,5,0,0.6,44s,4492s (~1.25 hours)
10604,164,8,8,dialect,opaque,no_picture,RR,female,R,TR1,0,15,training_word,shifted_word,4,1,balf,bElf,4,4,0,0.25,bElf,4,4,0,0.25,4,0,0.25,4,0,0.25,36s,4528s (~1.26 hours)
10605,164,9,9,dialect,opaque,no_picture,RR,female,R,TR1,0,41,training_word,no_shift_word,6,1,slinab,nianals,7,7,0,0.714286,ninaus,6,6,0,0.666667,6,0,0.666667,7,0,0.714286,26s,4554s (~1.26 hours)
10607,164,10,10,dialect,opaque,no_picture,RR,female,R,TR1,0,13,training_word,no_shift_word,4,1,flOb,bals,4,4,0,1,faus,4,4,0,0.75,4,0,0.75,4,0,1,28s,4582s (~1.27 hours)
10611,164,11,1,dialect,opaque,no_picture,RR,female,R,TR2,0,15,training_word,shifted_word,4,2,balf,baln,4,4,0,0.25,baun,4,4,0,0.5,4,0,0.25,4,0,0.5,NA,4698s (~1.3 hours)
10613,164,12,2,dialect,opaque,no_picture,RR,female,R,TR2,0,41,training_word,no_shift_word,6,2,slinab,fninan?s,8,8,0,0.625,fninEnaus,9,9,0,0.666667,8,0,0.625,9,0,0.666667,30s,4728s (~1.31 hours)
10615,164,13,3,dialect,opaque,no_picture,RR,female,R,TR2,0,27,training_word,shifted_word,5,2,bEsmi,bOsni,5,5,0,0.4,bOsni,5,5,0,0.4,5,0,0.4,5,0,0.4,31s,4759s (~1.32 hours)
10617,164,14,4,dialect,opaque,no_picture,RR,female,R,TR2,0,29,training_word,no_shift_word,5,2,smiba,sEba,4,5,0,0.4,sEba,4,5,0,0.4,5,0,0.4,5,0,0.4,41s,4800s (~1.33 hours)
10619,164,15,5,dialect,opaque,no_picture,RR,female,R,TR2,0,13,training_word,no_shift_word,4,2,flOb,fEEb,4,4,0,0.5,fEab,4,4,0,0.5,4,0,0.5,4,0,0.5,31s,4831s (~1.34 hours)
10620,164,16,6,dialect,opaque,no_picture,RR,female,R,TR2,0,34,training_word,no_shift_word,5,2,flidu,fliE,4,5,0,0.4,liEi,4,5,0,0.6,5,0,0.4,5,0,0.6,22s,4853s (~1.35 hours)
10622,164,17,7,dialect,opaque,no_picture,RR,female,R,TR2,0,2,training_word,no_shift_word,3,2,fub,fiEs,4,4,0,0.75,fias,4,4,0,0.75,4,0,0.75,4,0,0.75,17s,4870s (~1.35 hours)
10625,164,18,8,dialect,opaque,no_picture,RR,female,R,TR2,0,40,training_word,shifted_word,6,2,flEsOd,fiEsEb,6,6,0,0.5,fiasEb,6,6,0,0.666667,6,0,0.5,6,0,0.666667,62s (~1.03 minutes),4932s (~1.37 hours)
10626,164,19,9,dialect,opaque,no_picture,RR,female,R,TR2,0,11,training_word,shifted_word,4,2,blaf,bnuf,4,4,0,0.5,bnuf,4,4,0,0.5,4,0,0.5,4,0,0.5,21s,4953s (~1.38 hours)
10628,164,20,10,dialect,opaque,no_picture,RR,female,R,TR2,0,37,training_word,shifted_word,6,2,blEkus,bnEkas,6,6,0,0.333333,bnEkas,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,24s,4977s (~1.38 hours)
10634,164,21,1,dialect,opaque,no_picture,RR,female,R,TR3,0,8,training_word,shifted_word,4,2,snid,fnEb,4,4,0,0.75,fnEb,4,4,0,0.75,4,0,0.75,4,0,0.75,NA,5151s (~1.43 hours)
10635,164,22,2,dialect,opaque,no_picture,RR,female,R,TR3,0,38,training_word,no_shift_word,6,2,snibOl,snisEl,6,6,0,0.333333,snisEl,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,28s,5179s (~1.44 hours)
10637,164,23,3,dialect,opaque,no_picture,RR,female,R,TR3,0,17,training_word,no_shift_word,4,2,mOls,kuEls,5,5,0,0.6,uEls,4,4,0,0.5,4,0,0.5,5,0,0.6,50s,5229s (~1.45 hours)
10639,164,24,4,dialect,opaque,no_picture,RR,female,R,TR3,0,21,training_word,shifted_word,4,2,nEsk,nuska,5,5,0,0.4,nuskE,5,5,0,0.4,5,0,0.4,5,0,0.4,15s,5244s (~1.46 hours)
10640,164,25,5,dialect,opaque,no_picture,RR,female,R,TR3,0,1,training_word,shifted_word,3,2,nEf,nEf,3,3,1,0,nEf,3,3,1,0,3,1,0,3,1,0,14s,5258s (~1.46 hours)
10649,164,26,6,dialect,opaque,no_picture,RR,female,R,TR3,0,20,training_word,no_shift_word,4,2,nifs,nifas,5,5,0,0.2,nifas,5,5,0,0.2,5,0,0.2,5,0,0.2,313s (~5.22 minutes),5571s (~1.55 hours)
